country,t_from_birth_to_interview,t_6m_before_interv,physical_punishment,severe_physical,psychological_aggression,nonviolent_discipline,agech,sexch,windex5,urban,edlevelmom
Malawi,26.271791,27.592228,1,1,1,1,3,Male,Richest,Urban,Secondary
Malawi,26.495155,27.848984,0,0,0,1,3,Female,Fourth,Urban,Primary
Malawi,26.495155,27.848984,1,0,0,1,3,Female,Fourth,Urban,Primary
Malawi,26.45752,27.848984,0,0,1,1,4,Female,Richest,Urban,Tertiary / higher / university
Malawi,26.554375,27.848984,1,1,1,1,3,Male,Richest,Urban,Lower secondary
Malawi,26.493845,27.848984,0,0,1,1,4,Male,Richest,Urban,Secondary
Malawi,26.253798,27.848984,0,0,0,1,3,Female,Richest,Urban,Secondary
Malawi,26.426977,27.735535,1,1,1,1,3,Male,Richest,Urban,Primary
Malawi,26.418247,27.735535,1,1,1,1,4,Male,Richest,Urban,Lower secondary
Malawi,26.198769,27.735535,0,0,1,1,3,Female,Richest,Urban,Primary
Malawi,26.322594,27.735535,0,1,1,1,3,Female,Richest,Urban,Lower secondary
Malawi,26.339796,27.68346,0,0,1,0,3,Male,Fourth,Urban,Secondary
Malawi,26.37397,27.68346,1,0,1,1,3,Male,Middle,Urban,Primary
Malawi,26.109776,27.68346,1,0,1,1,3,Female,Richest,Urban,Secondary
Malawi,26.452742,27.945728,0,0,1,1,3,Female,Richest,Urban,Primary
Malawi,26.517326,27.945728,1,1,1,1,3,Male,Richest,Urban,Primary
Malawi,26.452742,27.945728,0,0,0,1,3,Female,Richest,Urban,Tertiary / higher / university
Malawi,26.033113,27.564178,1,1,1,1,3,Female,Middle,Urban,Primary
Malawi,26.197628,27.564178,0,1,0,1,3,Female,Richest,Urban,Primary
Malawi,25.93916,27.564178,1,1,1,1,4,Male,Richest,Urban,Primary
Malawi,26.08891,27.564178,1,1,1,1,3,Female,Fourth,Urban,Primary
Malawi,26.022703,27.564178,1,1,1,1,4,Male,Fourth,Urban,Secondary
Malawi,25.93916,27.564178,1,1,0,1,4,Female,Fourth,Urban,Primary
Malawi,25.973057,27.564178,1,0,1,1,3,Male,Richest,Urban,Secondary
Malawi,25.688742,27.61324,1,1,1,1,3,Male,Richest,Urban,Tertiary / higher / university
Malawi,25.980843,27.61324,1,1,1,1,4,Female,Fourth,Urban,Primary
Malawi,25.933048,27.61324,1,1,1,1,4,Female,Richest,Urban,Primary
Malawi,25.731274,27.61324,0,1,1,1,3,Male,Richest,Urban,Secondary
Malawi,28.2072,26.398594,1,0,1,1,3,Female,Richest,Urban,Secondary
Malawi,28.327763,26.398594,1,1,1,1,3,Female,Fourth,Urban,Primary
Malawi,30.269566,31.27509,1,1,1,1,4,Female,Middle,Rural,Lower secondary
Malawi,30.938263,31.972496,1,0,0,1,3,Female,Richest,Rural,Primary
Malawi,31.198675,31.972496,1,0,0,1,4,Male,Poorest,Rural,Primary
Malawi,31.198675,31.972496,0,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,30.600292,31.39629,0,0,0,1,3,Male,Middle,Rural,Lower secondary
Malawi,30.600048,31.39629,0,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,31.089563,31.39629,1,0,1,1,4,Male,Middle,Rural,Primary
Malawi,29.884506,31.09182,1,1,1,1,3,Male,Middle,Rural,Less than primary
Malawi,29.976265,31.09182,1,1,1,0,4,Female,Middle,Rural,Primary
Malawi,29.783781,31.09182,1,0,0,0,3,Male,Poorest,Rural,Primary
Malawi,29.976265,31.09182,0,0,0,1,4,Male,Middle,Rural,Less than primary
Malawi,29.86261,31.09182,0,0,0,1,3,Male,Middle,Rural,Less than primary
Malawi,29.635962,31.09182,0,1,0,1,3,Male,Poorest,Rural,Less than primary
Malawi,29.783781,31.09182,0,0,0,1,3,Female,Middle,Rural,Less than primary
Malawi,29.86261,31.09182,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,31.29015,32.11353,1,1,1,1,3,Female,Richest,Rural,Secondary
Malawi,31.682251,32.11353,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,31.438744,32.11353,1,1,1,1,3,Male,Richest,Rural,Primary
Malawi,31.507036,32.11353,1,1,1,1,4,Female,Richest,Rural,Primary
Malawi,31.325289,32.11353,1,0,0,1,3,Female,Richest,Rural,Less than primary
Malawi,29.393787,30.14487,0,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,29.794416,30.14487,0,0,1,1,4,Male,Middle,Rural,Primary
Malawi,29.691889,30.14487,1,1,1,1,4,Male,Middle,Rural,Primary
Malawi,29.691889,30.14487,1,1,1,1,4,Female,Middle,Rural,Primary
Malawi,29.704483,30.14487,1,0,0,1,3,Female,Second,Rural,Less than primary
Malawi,29.704483,30.14487,1,0,1,1,3,Male,Second,Rural,Primary
Malawi,29.99915,30.14487,0,0,1,1,4,Male,Middle,Rural,Primary
Malawi,29.958076,30.14487,1,0,1,1,4,Female,Second,Rural,Primary
Malawi,29.786768,30.14487,1,0,1,1,3,Female,Second,Rural,Primary
Malawi,29.26373,30.667255,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,29.533598,30.667255,0,0,0,1,3,Male,Poorest,Rural,Primary
Malawi,29.64485,30.667255,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,29.382505,30.667255,1,0,1,1,4,Female,Middle,Rural,Primary
Malawi,29.382505,30.667255,1,0,1,1,4,Female,Second,Rural,Primary
Malawi,29.791061,30.667255,0,1,0,1,4,Male,Poorest,Rural,Lower secondary
Malawi,29.791061,30.667255,1,1,1,1,4,Male,Poorest,Rural,Lower secondary
Malawi,30.420712,31.810463,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,30.763521,31.810463,0,1,1,0,4,Male,Second,Rural,Primary
Malawi,30.649734,31.810463,0,0,0,0,3,Female,Second,Rural,Primary
Malawi,30.330658,31.81945,1,1,1,1,3,Female,Second,Rural,Less than primary
Malawi,30.582098,31.81945,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,30.44355,31.81945,0,0,0,1,4,Female,Poorest,Rural,Lower secondary
Malawi,30.275192,31.15128,0,0,1,1,3,Female,Middle,Rural,Primary
Malawi,30.65397,31.15128,1,0,1,1,4,Female,Second,Rural,Primary
Malawi,30.313622,31.81945,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,30.54116,31.15128,0,0,0,1,4,Female,Poorest,Rural,Less than primary
Malawi,30.582098,31.81945,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,31.223707,32.628235,0,0,1,0,3,Female,Second,Rural,Primary
Malawi,30.895128,32.628235,0,0,0,1,3,Male,Poorest,Rural,Primary
Malawi,31.532478,32.628235,1,0,1,1,4,Female,Poorest,Rural,Less than primary
Malawi,31.317745,32.628235,1,1,1,1,4,Female,Fourth,Rural,Primary
Malawi,31.08492,32.628235,0,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,30.168562,31.848148,1,1,1,1,3,Male,Middle,Rural,Primary
Malawi,30.492838,31.848148,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,30.168562,31.848148,1,0,0,1,3,Male,Second,Rural,Primary
Malawi,30.314741,31.848148,1,1,1,1,3,Female,Fourth,Rural,Primary
Malawi,30.725077,31.848148,1,1,1,1,4,Male,Fourth,Rural,Primary
Malawi,30.737705,31.848148,1,1,1,1,4,Female,Poorest,Rural,Primary
Malawi,30.198177,31.848148,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,30.737705,31.848148,0,0,0,1,4,Male,Poorest,Rural,Primary
Malawi,30.725077,31.848148,0,0,1,1,4,Male,Fourth,Rural,Lower secondary
Malawi,30.376291,31.848148,1,1,1,1,4,Female,Poorest,Rural,Primary
Malawi,28.566135,29.49003,0,0,1,1,3,Female,Middle,Rural,Primary
Malawi,28.757065,29.49003,0,0,0,1,3,Male,Second,Rural,Primary
Malawi,28.635864,29.49003,0,0,0,0,4,Female,Richest,Rural,Primary
Malawi,28.477432,29.49003,0,0,0,1,3,Female,Richest,Rural,Tertiary / higher / university
Malawi,30.212105,31.083067,0,1,1,0,3,Female,Poorest,Rural,Primary
Malawi,30.205551,31.32409,1,0,1,0,3,Male,Richest,Rural,Lower secondary
Malawi,29.989407,31.083067,1,0,1,0,4,Male,Second,Rural,Lower secondary
Malawi,30.179363,31.083067,1,0,1,1,4,Male,Poorest,Rural,Primary
Malawi,30.179363,31.083067,0,1,0,1,4,Female,Middle,Rural,Less than primary
Malawi,30.019823,30.880333,1,0,1,1,4,Female,Richest,Rural,Lower secondary
Malawi,30.01578,30.880333,1,1,1,1,4,Female,Second,Rural,Less than primary
Malawi,30.187405,30.880333,0,0,0,1,4,Male,Second,Rural,Less than primary
Malawi,30.057928,31.47058,0,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,30.296556,31.47058,0,0,0,1,4,Male,Middle,Rural,Primary
Malawi,30.014126,31.47058,1,0,0,1,3,Female,Richest,Rural,Primary
Malawi,30.14154,31.47058,0,0,0,1,3,Female,Second,Rural,Primary
Malawi,31.012316,32.36862,1,0,1,1,3,Male,Poorest,Rural,Primary
Malawi,31.483335,32.36862,0,0,1,1,4,Female,Poorest,Rural,Primary
Malawi,31.078053,32.36862,0,0,0,0,3,Female,Second,Rural,Less than primary
Malawi,28.926796,30.645746,1,0,1,1,3,Female,Second,Rural,Primary
Malawi,29.005774,30.645746,1,1,1,0,3,Male,Poorest,Rural,Primary
Malawi,28.931355,30.645746,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,28.95257,30.645746,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,29.242548,30.645746,0,0,1,1,4,Male,Middle,Rural,Less than primary
Malawi,28.950016,30.645746,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,28.836195,30.645746,1,1,1,1,3,Male,Middle,Rural,Primary
Malawi,28.876265,30.314896,1,1,0,1,4,Male,Second,Rural,Less than primary
Malawi,28.647007,30.314896,1,1,1,1,3,Male,Fourth,Rural,Primary
Malawi,28.92359,30.314896,1,1,1,1,3,Female,Middle,Rural,Primary
Malawi,29.000332,30.314896,1,1,1,1,4,Female,Fourth,Rural,Primary
Malawi,29.186525,30.314896,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,28.687424,30.314896,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,28.839802,30.314896,0,0,0,1,3,Male,Poorest,Rural,Less than primary
Malawi,29.046934,30.575077,1,1,1,1,4,Female,Fourth,Rural,Primary
Malawi,29.442993,30.575077,1,0,1,1,4,Female,Middle,Rural,Primary
Malawi,29.179508,30.575077,1,0,1,1,3,Female,Middle,Rural,Primary
Malawi,29.179508,30.575077,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,29.050686,30.575077,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,29.28015,30.575077,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,29.186718,30.313889,1,1,1,1,4,Female,Middle,Rural,Primary
Malawi,28.792345,30.313889,1,1,1,1,4,Female,Richest,Rural,Vocational / technical
Malawi,29.204987,30.313889,0,0,1,1,4,Male,Richest,Rural,Primary
Malawi,28.649218,30.313889,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,29.186718,30.313889,1,1,1,1,4,Male,Fourth,Rural,Primary
Malawi,28.765957,30.313889,1,1,1,1,4,Male,Fourth,Rural,Primary
Malawi,29.033062,30.313889,1,1,1,1,3,Female,Fourth,Rural,Secondary
Malawi,29.54969,30.857004,0,0,1,1,3,Female,Poorest,Rural,Lower secondary
Malawi,29.54969,30.857004,0,0,1,1,3,Female,Poorest,Rural,Lower secondary
Malawi,29.747976,30.857004,1,1,1,1,4,Female,Poorest,Rural,Primary
Malawi,29.54969,30.857004,1,1,1,1,3,Male,Second,Rural,Less than primary
Malawi,29.574375,30.857004,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,29.469006,30.857004,0,1,0,1,3,Male,Second,Rural,Less than primary
Malawi,29.314507,30.857004,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,29.616594,31.08266,1,1,1,1,4,Female,Second,Rural,Primary
Malawi,29.85685,31.08266,1,0,1,1,4,Male,Second,Rural,Primary
Malawi,29.675447,31.08266,1,0,1,1,3,Female,Fourth,Rural,Less than primary
Malawi,29.675447,31.08266,1,0,1,0,3,Female,Second,Rural,Less than primary
Malawi,29.413399,31.08266,1,0,1,1,3,Female,Middle,Rural,Primary
Malawi,29.94634,31.08266,0,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,29.616594,31.08266,0,1,1,1,4,Female,Fourth,Rural,Primary
Malawi,29.616594,31.08266,0,1,1,1,4,Male,Poorest,Rural,Primary
Malawi,29.494822,31.08266,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,29.569899,30.431599,0,0,1,1,3,Male,Second,Rural,Primary
Malawi,29.335073,30.431599,0,0,1,0,3,Male,Second,Rural,Primary
Malawi,29.278154,30.431599,1,0,0,1,3,Female,Poorest,Rural,Less than primary
Malawi,29.643925,30.431599,0,1,1,1,4,Male,Second,Rural,Primary
Malawi,29.39482,30.431599,1,1,1,0,4,Male,Second,Rural,Primary
Malawi,30.44989,31.609861,1,0,1,1,3,Male,Second,Rural,Primary
Malawi,30.713827,31.609861,1,0,1,1,3,Female,Middle,Rural,Primary
Malawi,30.78803,31.609861,1,1,1,1,4,Male,Poorest,Rural,Primary
Malawi,30.547506,31.609861,0,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,30.793299,31.609861,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,30.781162,31.609861,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,30.969696,31.609861,0,1,1,1,4,Female,Second,Rural,Less than primary
Malawi,30.969696,31.609861,1,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,30.024282,31.500858,1,0,1,1,3,Female,Second,Rural,Less than primary
Malawi,30.588428,31.500858,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Malawi,30.060701,31.500858,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,30.552208,31.500858,1,0,1,1,4,Female,Poorest,Rural,Primary
Malawi,30.024282,31.500858,1,0,1,1,3,Female,Middle,Rural,Primary
Malawi,30.172913,31.500858,1,0,1,1,3,Female,Second,Rural,Less than primary
Malawi,30.199612,31.500858,1,0,1,1,4,Male,Poorest,Rural,Primary
Malawi,30.42151,31.500858,0,0,0,1,3,Male,Second,Rural,Primary
Malawi,30.283678,31.61808,1,0,0,0,3,Male,Poorest,Rural,Primary
Malawi,30.120651,31.61808,1,0,1,1,3,Female,Second,Rural,Primary
Malawi,30.467958,31.61808,0,1,1,1,4,Male,Middle,Rural,Primary
Malawi,30.480873,31.61808,0,1,1,0,4,Female,Middle,Rural,Less than primary
Malawi,31.134344,31.997755,1,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,30.903193,31.997755,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,31.368303,31.997755,0,1,1,1,4,Male,Poorest,Rural,Primary
Malawi,31.043325,31.997755,0,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,31.247776,31.997755,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,31.458668,31.997755,0,0,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,31.262747,31.997755,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,31.134344,31.997755,1,0,1,1,4,Male,Second,Rural,Less than primary
Malawi,31.013828,31.997755,1,1,1,1,3,Female,Fourth,Rural,Primary
Malawi,31.013828,31.997755,1,1,1,1,3,Male,Second,Rural,Less than primary
Malawi,31.349419,32.304855,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,31.699366,32.304855,1,0,1,1,4,Female,Poorest,Rural,Less than primary
Malawi,31.717205,32.304855,1,1,1,1,4,Female,Second,Rural,Primary
Malawi,31.292328,32.304855,0,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,31.43011,32.304855,0,1,1,1,3,Male,Second,Rural,Less than primary
Malawi,31.516214,32.304855,1,1,1,1,3,Male,Middle,Rural,Less than primary
Malawi,31.515303,32.304855,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,31.699366,32.304855,0,1,1,1,4,Female,Second,Rural,Primary
Malawi,31.651608,32.304855,0,1,1,1,4,Female,Poorest,Rural,Primary
Malawi,28.904482,30.361322,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,28.96513,30.361322,1,0,1,1,4,Male,Middle,Rural,Primary
Malawi,28.79068,30.361322,1,1,1,1,3,Male,Middle,Rural,Less than primary
Malawi,28.829054,30.361322,1,1,1,1,3,Male,Fourth,Rural,Primary
Malawi,29.253872,30.361322,1,1,1,1,4,Male,Middle,Rural,Primary
Malawi,29.115389,30.361322,1,1,1,1,3,Female,Fourth,Rural,Primary
Malawi,28.947948,30.305847,1,0,1,1,3,Female,Middle,Rural,Primary
Malawi,28.79676,30.305847,1,0,1,1,3,Male,Fourth,Rural,Primary
Malawi,28.820248,30.305847,1,0,1,0,3,Male,Fourth,Rural,Less than primary
Malawi,28.815392,30.305847,1,1,1,1,4,Male,Middle,Rural,Less than primary
Malawi,30.278,31.317661,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,30.278,31.317661,0,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,30.07242,31.317661,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Malawi,30.367952,31.317661,1,1,1,1,4,Female,Second,Rural,Less than primary
Malawi,30.145746,31.317661,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,30.090572,31.317661,0,0,1,1,4,Female,Middle,Rural,Primary
Malawi,30.367952,31.317661,1,0,1,1,4,Female,Second,Rural,Primary
Malawi,30.038286,31.317661,1,1,1,0,3,Female,Poorest,Rural,Primary
Malawi,30.278,31.317661,0,0,1,1,4,Male,Second,Rural,Primary
Malawi,29.31194,30.44376,1,0,1,1,3,Female,Fourth,Rural,Less than primary
Malawi,29.431217,30.44376,1,0,1,0,4,Male,Second,Rural,Primary
Malawi,29.431217,30.44376,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,29.500357,30.44376,1,1,1,1,4,Female,Fourth,Rural,Less than primary
Malawi,29.308765,30.44376,1,0,0,1,3,Male,Poorest,Rural,Primary
Malawi,30.213173,31.4202,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,30.229849,31.4202,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Malawi,30.229849,31.4202,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Malawi,30.320553,31.4202,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,30.2782,31.4202,1,0,1,1,3,Male,Fourth,Rural,Less than primary
Malawi,29.77251,30.757349,1,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,29.730642,30.757349,1,0,1,1,4,Male,Second,Rural,Less than primary
Malawi,29.730642,30.757349,1,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,29.584726,30.757349,1,1,1,1,4,Male,Second,Rural,Less than primary
Malawi,29.825684,30.757349,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,29.626917,30.757349,1,1,0,1,3,Male,Middle,Rural,Primary
Malawi,29.528053,30.757349,1,1,1,1,3,Female,Middle,Rural,Less than primary
Malawi,29.584726,30.757349,1,0,1,1,4,Male,Second,Rural,Primary
Malawi,29.528053,30.757349,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Malawi,29.801926,30.757349,1,1,1,1,4,Female,Middle,Rural,Primary
Malawi,29.512129,30.757349,1,0,1,1,3,Female,Second,Rural,Less than primary
Malawi,30.284681,31.06796,1,1,1,1,4,Male,Middle,Rural,Less than primary
Malawi,30.165,31.06796,0,0,0,0,3,Female,Second,Rural,Less than primary
Malawi,30.247063,31.06796,0,0,0,1,4,Female,Poorest,Rural,Less than primary
Malawi,30.182716,31.06796,1,0,1,1,3,Female,Fourth,Rural,Primary
Malawi,30.258919,31.06796,1,1,1,1,3,Female,Second,Rural,Primary
Malawi,31.472101,31.597895,1,1,1,1,4,Male,Second,Rural,Primary
Malawi,31.06272,31.597895,1,1,1,0,4,Female,Middle,Rural,Primary
Malawi,31.123333,31.597895,1,0,1,1,3,Female,Second,Rural,Primary
Malawi,31.06272,31.597895,1,1,1,1,4,Male,Middle,Rural,Primary
Malawi,31.183023,31.597895,0,1,1,1,3,Male,Middle,Rural,Primary
Malawi,30.919432,32.09763,1,1,1,1,3,Male,Poorest,Rural,Primary
Malawi,31.165392,32.09763,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,31.02962,32.09763,1,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,30.89123,32.09763,1,0,1,0,3,Male,Middle,Rural,Less than primary
Malawi,31.25265,32.09763,1,1,1,1,4,Male,Richest,Rural,Primary
Malawi,30.919432,32.09763,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,31.273798,32.09763,1,1,1,1,3,Male,Richest,Rural,Tertiary / higher / university
Malawi,31.260612,32.09763,1,1,1,1,3,Female,Poorest,Rural,Primary
Malawi,31.27226,31.892588,1,0,1,1,4,Male,Richest,Urban,Tertiary / higher / university
Malawi,31.401419,31.892588,0,1,1,1,3,Female,Fourth,Urban,Primary
Malawi,31.544786,32.198853,0,1,1,1,4,Female,Richest,Urban,Primary
Malawi,31.298643,32.198853,0,1,1,1,3,Female,Poorest,Urban,Less than primary
Malawi,31.515293,32.198853,1,1,1,1,3,Male,Middle,Urban,Primary
Malawi,31.662775,32.198853,1,1,1,1,4,Female,Richest,Urban,Primary
Malawi,31.87638,32.198853,1,1,1,1,4,Female,Poorest,Urban,Primary
Malawi,31.795311,32.198853,1,0,1,1,4,Female,Middle,Urban,Less than primary
Malawi,31.482924,32.166786,1,1,1,1,4,Male,Fourth,Urban,Primary
Malawi,31.482147,32.166786,1,0,0,1,4,Male,Richest,Urban,Secondary
Malawi,31.305243,32.166786,0,1,1,1,3,Male,Richest,Urban,Primary
Malawi,31.506527,32.166786,1,1,1,0,3,Male,Fourth,Urban,Primary
Malawi,31.695984,32.166786,1,0,1,1,4,Male,Richest,Urban,Secondary
Malawi,31.910986,32.166786,1,0,1,1,4,Male,Richest,Urban,Primary
Malawi,31.695984,32.166786,1,1,1,1,4,Female,Richest,Urban,Primary
Malawi,31.560791,31.868147,0,0,1,1,4,Female,Poorest,Urban,Primary
Malawi,31.560791,31.868147,1,1,1,1,4,Male,Fourth,Urban,Primary
Malawi,31.132166,31.868147,0,0,1,0,3,Female,Richest,Urban,Secondary
Malawi,31.132166,31.868147,1,0,1,1,3,Female,Fourth,Urban,Secondary
Malawi,31.132166,31.868147,1,0,1,1,3,Female,Fourth,Urban,Secondary
Malawi,31.280567,31.868147,1,1,1,1,3,Female,Fourth,Urban,Primary
Malawi,31.768278,32.979786,0,0,0,0,3,Female,Poorest,Rural,Less than primary
Malawi,32.067646,32.979786,0,0,1,1,3,Male,Second,Rural,Less than primary
Malawi,31.911495,32.979786,1,1,1,1,3,Female,Fourth,Rural,Primary
Malawi,32.36621,32.979786,1,0,1,1,4,Male,Second,Rural,Primary
Malawi,32.271416,32.979786,1,1,1,0,4,Female,Poorest,Rural,Less than primary
Malawi,31.906363,32.979786,1,1,1,0,3,Female,Poorest,Rural,Less than primary
Malawi,32.067646,32.979786,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Malawi,31.091934,32.771645,1,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,31.279274,32.771645,1,0,1,1,4,Female,Poorest,Rural,Primary
Malawi,31.327585,32.771645,1,0,1,1,4,Female,Fourth,Rural,Primary
Malawi,30.993944,32.771645,0,0,0,0,3,Male,Second,Rural,Lower secondary
Malawi,31.492472,32.35521,0,0,1,1,4,Female,Fourth,Rural,Less than primary
Malawi,31.214302,32.35521,0,0,1,1,4,Male,Fourth,Rural,Less than primary
Malawi,31.214302,32.35521,0,0,1,1,4,Female,Fourth,Rural,Less than primary
Malawi,31.25629,32.35521,1,0,1,1,4,Male,Poorest,Rural,Primary
Malawi,31.49057,32.35521,0,0,0,1,3,Female,Second,Rural,Primary
Malawi,31.355486,32.108543,1,1,1,1,4,Female,Middle,Rural,Primary
Malawi,30.965637,32.108543,1,1,1,1,3,Male,Middle,Rural,Lower secondary
Malawi,30.933975,32.108543,1,1,1,1,4,Male,Second,Rural,Primary
Malawi,31.400507,32.108543,1,1,1,1,4,Female,Middle,Rural,Primary
Malawi,31.218082,32.108543,1,1,0,1,3,Male,Second,Rural,Primary
Malawi,31.061773,32.76007,1,0,1,1,4,Female,Second,Rural,Less than primary
Malawi,30.858875,32.76007,1,0,1,1,3,Female,Poorest,Rural,Lower secondary
Malawi,31.109385,32.76007,0,0,1,0,3,Male,Fourth,Rural,Primary
Malawi,31.19523,32.76007,0,0,0,1,4,Female,Poorest,Rural,Primary
Malawi,30.916122,32.76007,0,0,0,1,3,Female,Fourth,Rural,Primary
Malawi,30.820154,32.664707,1,0,1,1,3,Male,Middle,Rural,Primary
Malawi,31.260279,32.664707,1,1,1,1,4,Male,Second,Rural,Primary
Malawi,30.877916,32.664707,0,0,1,1,3,Male,Middle,Rural,Secondary
Malawi,31.00695,32.664707,1,1,1,1,3,Male,Fourth,Rural,Lower secondary
Malawi,31.00695,32.664707,0,0,1,1,3,Male,Second,Rural,Less than primary
Malawi,30.796223,32.664707,1,1,1,1,3,Male,Second,Rural,Primary
Malawi,31.544888,33.086945,1,1,1,1,4,Male,Fourth,Rural,Primary
Malawi,31.198847,33.086945,1,1,1,1,4,Male,Fourth,Rural,Primary
Malawi,31.143194,33.086945,1,0,1,1,3,Male,Fourth,Rural,Primary
Malawi,31.584791,33.116524,1,0,1,1,4,Male,Middle,Rural,Primary
Malawi,31.728142,33.116524,1,0,1,1,4,Female,Middle,Rural,Primary
Malawi,31.728142,33.116524,1,0,1,0,4,Male,Middle,Rural,Primary
Malawi,31.238562,33.116524,1,0,1,0,3,Male,Middle,Rural,Primary
Malawi,31.584791,33.116524,0,0,0,0,4,Male,Poorest,Rural,Less than primary
Malawi,31.181627,33.116524,0,0,1,1,3,Male,Poorest,Rural,Primary
Malawi,31.72284,33.116524,0,0,0,0,4,Male,Middle,Rural,Primary
Malawi,31.72284,33.116524,1,0,0,1,4,Male,Middle,Rural,Primary
Malawi,31.311718,33.116524,1,0,0,1,3,Male,Poorest,Rural,Primary
Malawi,31.02732,28.952204,1,0,1,1,3,Male,Second,Rural,Secondary
Malawi,31.25382,28.952204,1,1,0,0,3,Female,Second,Rural,Primary
Malawi,31.167347,28.952204,1,0,1,1,3,Male,Poorest,Rural,Primary
Malawi,31.015083,28.952204,1,1,0,1,3,Male,Fourth,Rural,Lower secondary
Malawi,31.015083,28.952204,1,1,1,1,3,Male,Fourth,Rural,Primary
Malawi,31.28687,28.952204,0,0,1,1,3,Female,Fourth,Rural,Primary
Malawi,28.944986,27.08166,0,0,1,1,3,Male,Middle,Rural,Primary
Malawi,28.933704,27.08166,1,0,0,1,4,Male,Fourth,Rural,Primary
Malawi,28.88115,27.08166,0,0,0,0,3,Female,Middle,Rural,Primary
Malawi,29.29651,27.08166,1,0,0,1,3,Male,Middle,Rural,Primary
Malawi,31.061245,31.759937,0,0,1,1,3,Male,Fourth,Rural,Less than primary
Malawi,31.061245,31.759937,1,0,1,1,3,Female,Poorest,Rural,Primary
Malawi,30.955984,31.759937,1,0,1,1,4,Male,Second,Rural,Less than primary
Malawi,31.136616,31.759937,1,0,1,1,3,Male,Poorest,Rural,Primary
